id_source,id_target,fake_news_shared_by_source,fake_news_shared_by_target,real_news_shared_by_source,real_news_shared_by_target
620,14419,0,1,1,0
620,14860,0,0,1,1
621,121,1,1,0,0
621,182,1,0,0,5
621,357,1,6,0,0
621,393,1,1,0,0
621,686,1,0,0,1
621,697,1,1,0,0
621,818,1,1,0,0
621,1067,1,1,0,0
621,1602,1,0,0,1
621,1651,1,0,0,1
621,1881,1,0,0,2
621,2399,1,0,0,1
621,2499,1,0,0,1
621,2593,1,1,0,0
621,2876,1,0,0,1
621,3203,1,0,0,1
621,3217,1,0,0,1
621,3362,1,0,0,1
621,3393,1,0,0,1
621,3577,1,1,0,0
621,3665,1,2,0,0
621,3887,1,3,0,0
621,4084,1,0,0,1
621,4417,1,0,0,1
621,4431,1,0,0,1
621,4489,1,4,0,1
621,4587,1,0,0,1
621,4617,1,2,0,0
621,4631,1,0,0,1
621,4677,1,1,0,0
621,4821,1,1,0,0
621,4867,1,0,0,1
621,4890,1,1,0,0
621,5014,1,0,0,1
621,5015,1,1,0,0
621,5274,1,0,0,1
621,5342,1,0,0,1
621,5906,1,0,0,1
621,6059,1,1,0,0
621,6570,1,1,0,0
621,6608,1,1,0,0
621,6657,1,2,0,0
621,6815,1,0,0,6
621,6876,1,0,0,2
621,6962,1,2,0,0
621,7189,1,1,0,0
621,7313,1,1,0,0
621,7398,1,1,0,0
621,7475,1,1,0,0
621,7482,1,2,0,0
621,7733,1,0,0,1
621,7813,1,2,0,0
621,7845,1,0,0,1
621,7862,1,2,0,0
621,8113,1,1,0,0
621,8168,1,2,0,0
621,8265,1,0,0,1
621,8338,1,0,0,4
621,8347,1,0,0,1
621,8465,1,2,0,0
621,8793,1,2,0,0
621,9025,1,0,0,1
621,9100,1,1,0,0
621,9350,1,0,0,1
621,9949,1,0,0,1
621,10118,1,0,0,1
621,10130,1,0,0,5
621,10241,1,7,0,1
621,10278,1,1,0,0
621,10346,1,1,0,0
621,10359,1,0,0,1
621,10397,1,1,0,0
621,10547,1,2,0,0
621,10686,1,0,0,2
621,11437,1,0,0,1
621,11457,1,5,0,0
621,11461,1,4,0,0
621,11973,1,0,0,1
621,12378,1,1,0,0
621,12593,1,0,0,1
621,12695,1,1,0,0
621,12912,1,0,0,2
621,13986,1,0,0,1
621,14118,1,2,0,0
621,14285,1,1,0,0
621,14543,1,0,0,1
621,14777,1,0,0,1
621,14781,1,2,0,1
621,14945,1,0,0,1
621,15015,1,0,0,1
621,15220,1,1,0,0
1580,625,0,0,1,1
625,1946,0,0,1,1
625,4131,0,1,1,0
5147,625,2,0,0,1
8113,625,1,0,0,1
10260,625,1,0,0,1
10690,625,3,0,0,1
12091,625,0,0,1,1
625,14530,0,1,1,0
2260,637,0,0,1,1
637,2484,0,5,1,0
6719,637,1,0,0,1
10432,637,1,0,0,1
11843,637,2,0,0,1
789,639,1,2,0,0
1973,639,1,2,0,0
2260,639,0,2,1,0
2734,639,0,2,1,0
3728,639,0,2,1,0
648,584,0,1,1,0
621,648,1,0,0,1
648,822,0,1,1,0
648,1068,0,1,1,0
648,2196,0,1,1,0
648,2260,0,0,1,1
648,2674,0,0,1,1
648,3516,0,0,1,6
648,3592,0,0,1,1
648,3802,0,0,1,1
648,4476,0,2,1,0
648,4596,0,0,1,1
648,5452,0,0,1,3
648,5680,0,2,1,0
7242,648,0,0,1,1
648,7337,0,0,1,1
648,7482,0,2,1,0
648,7962,0,0,1,1
648,7970,0,0,1,1
648,9905,0,1,1,0
648,10118,0,0,1,1
648,10359,0,0,1,1
648,11328,0,1,1,0
648,11676,0,3,1,0
648,12701,0,1,1,0
648,12816,0,1,1,0
648,12874,0,1,1,0
648,13266,0,0,1,1
697,653,1,0,0,1
789,653,1,0,0,1
1973,653,1,0,0,1
10270,653,0,0,1,1
12144,653,1,0,0,1
133,656,1,4,4,0
656,140,4,1,0,0
834,656,0,4,1,0
656,1262,4,1,0,0
656,1433,4,3,0,0
1566,656,0,4,1,0
2350,656,0,4,1,0
656,3091,4,0,0,1
656,3103,4,1,0,0
656,4078,4,0,0,1
4534,656,1,4,0,0
5463,656,4,4,0,0
7359,656,0,4,1,0
656,8069,4,0,0,1
656,8339,4,1,0,0
656,8343,4,0,0,1
8392,656,1,4,0,0
656,8530,4,1,0,2
656,8939,4,5,0,2
9178,656,1,4,0,0
12129,656,0,4,1,0
13635,656,4,4,0,0
584,657,1,0,0,3
789,657,1,0,0,3
657,1008,0,0,3,1
657,2878,0,1,3,0
657,3519,0,10,3,2
657,4276,0,2,3,0
5014,657,0,0,1,3
7242,657,0,0,1,3
7337,657,0,0,1,3
7549,657,1,0,0,3
657,9853,0,1,3,0
657,10181,0,0,3,1
11459,657,1,0,0,3
657,14551,0,0,3,2
740,659,1,0,0,1
789,659,1,0,0,1
1973,659,1,0,0,1
3592,659,0,0,1,1
3887,659,3,0,0,1
7242,659,0,0,1,1
10690,659,3,0,0,1
11843,659,2,0,0,1
13111,659,0,0,2,1
14004,659,0,0,1,1
2972,669,0,0,1,1
5680,669,2,0,0,1
8135,669,0,0,1,1
11843,669,2,0,0,1
12672,669,0,0,1,1
2934,672,1,0,0,1
6183,676,0,1,1,0
11843,676,2,1,0,0
8135,677,0,0,1,1
1380,679,1,0,1,4
679,3329,0,2,4,0
4303,679,1,0,0,4
679,4465,0,1,4,0
679,4667,0,0,4,1
679,5146,0,1,4,0
679,5360,0,0,4,1
6039,679,0,0,1,4
679,7739,0,0,4,1
679,8112,0,1,4,0
8844,679,1,0,0,4
679,10271,0,0,4,1
12075,679,1,0,0,4
679,12395,0,0,4,1
12554,679,0,0,1,4
679,14091,0,0,4,1
686,182,0,0,1,5
686,584,0,1,1,0
621,686,1,0,0,1
1764,686,1,0,0,1
686,2596,0,0,1,6
686,3519,0,10,1,2
686,3577,0,1,1,0
686,3933,0,2,1,0
686,4084,0,0,1,1
686,4864,0,0,1,1
686,4925,0,0,1,1
686,5452,0,0,1,3
686,5906,0,0,1,1
686,5911,0,0,1,1
686,6084,0,0,1,1
686,6177,0,1,1,0
686,6641,0,0,1,1
686,6648,0,1,1,0
686,6815,0,0,1,6
686,7313,0,1,1,0
686,7889,0,0,1,1
686,8265,0,0,1,1
686,9604,0,1,1,0
686,9853,0,1,1,0
686,9895,0,0,1,1
686,9905,0,1,1,0
686,9969,0,0,1,1
686,10217,0,3,1,0
686,10437,0,1,1,0
686,10704,0,0,1,1
686,10736,0,1,1,0
686,11337,0,1,1,0
686,12538,0,1,1,0
686,13111,0,0,1,2
686,13447,0,1,1,0
686,14562,0,0,1,1
686,14919,0,0,1,1
6183,687,0,0,1,1
36,697,2,1,0,0
697,584,1,1,0,0
697,653,1,0,0,1
697,718,1,2,0,0
697,733,1,1,0,0
697,822,1,1,0,0
697,996,1,2,0,0
697,1172,1,1,0,0
697,1651,1,0,0,1
697,2004,1,0,0,1
697,2499,1,0,0,1
697,3029,1,0,0,1
697,3393,1,0,0,1
697,3665,1,2,0,0
697,3893,1,1,0,0
697,3933,1,2,0,0
697,4879,1,0,0,1
697,4890,1,1,0,0
697,5452,1,0,0,3
697,6648,1,1,0,0
697,6874,1,0,0,1
697,6876,1,0,0,2
7242,697,0,1,1,0
697,7549,1,1,0,0
697,7753,1,1,0,0
697,8265,1,0,0,1
697,9449,1,1,0,0
697,9853,1,1,0,0
697,9905,1,1,0,0
697,9969,1,0,0,1
697,10270,1,0,0,1
697,11642,1,0,0,1
697,12378,1,1,0,0
697,12912,1,0,0,2
697,13003,1,0,0,1
697,13013,1,0,0,1
697,13336,1,0,0,1
697,13648,1,0,0,1
697,14061,1,0,0,3
697,14777,1,0,0,1
834,702,0,1,1,0
2350,702,0,1,1,0
2972,702,0,1,1,0
4548,702,1,1,0,0
702,5463,1,4,0,0
6289,702,1,1,0,0
702,6503,1,1,0,0
7480,702,0,1,1,0
702,7739,1,0,0,1
8135,702,0,1,1,0
702,8999,1,1,0,0
9682,702,0,1,1,0
10288,702,1,1,0,0
11571,702,0,1,2,0
12672,702,0,1,1,0
13317,702,0,1,1,0
10952,704,1,1,0,0
9196,715,1,1,0,0
13447,715,1,1,0,0
36,718,2,2,0,0
697,718,1,2,0,0
1830,718,0,2,1,0
3671,718,1,2,0,0
4596,718,0,2,1,0
718,4992,2,1,0,0
5014,718,0,2,1,0
5015,718,1,2,0,0
7242,718,0,2,1,0
7337,718,0,2,1,0
718,7874,2,0,0,1
9593,718,0,2,2,0
9853,718,1,2,0,0
10311,718,0,2,1,0
718,10643,2,0,0,1
718,11302,2,0,0,1
718,11457,2,5,0,0
11459,718,1,2,0,0
728,789,1,1,0,0
730,120,0,1,1,0
437,730,1,0,0,1
740,730,1,0,0,1
1973,730,1,0,0,1
3592,730,0,0,1,1
730,3635,0,0,1,1
730,4019,0,1,1,0
5147,730,2,0,0,1
730,6059,0,1,1,0
730,7137,0,1,1,0
730,8121,0,0,1,1
730,8546,0,1,1,1
8972,730,0,0,1,1
730,10736,0,1,1,0
730,11729,0,0,1,1
11859,730,0,0,1,1
730,15073,0,1,1,0
789,733,1,1,0,0
11296,733,1,1,2,0
10,740,3,1,0,0
36,740,2,1,0,0
740,45,1,1,0,0
740,120,1,1,0,0
740,182,1,0,0,5
740,187,1,1,0,0
740,206,1,1,0,0
740,358,1,0,0,1
740,386,1,1,0,0
740,659,1,0,0,1
740,730,1,0,0,1
740,762,1,2,0,0
740,830,1,2,0,0
740,1031,1,1,0,0
1307,740,2,1,0,0
740,1483,1,2,0,0
740,1611,1,2,0,0
740,2096,1,1,0,0
2143,740,0,1,5,0
740,2196,1,1,0,0
740,2207,1,1,0,0
740,2354,1,1,0,0
740,2427,1,0,0,18
740,2723,1,0,0,1
740,2849,1,0,0,1
740,2866,1,1,0,0
740,3058,1,1,0,0
740,3356,1,2,0,0
740,3383,1,1,0,1
740,3457,1,1,0,0
740,3474,1,0,0,1
740,3519,1,10,0,2
740,3717,1,0,0,1
740,3802,1,0,0,1
740,4276,1,2,0,0
740,4368,1,1,0,0
740,4408,1,1,0,0
4417,740,0,1,1,0
740,4634,1,2,0,0
740,4665,1,0,0,1
740,4697,1,1,0,0
740,4831,1,1,0,0
740,5401,1,0,0,1
740,5583,1,0,0,1
5881,740,1,1,0,0
740,6145,1,4,0,1
740,6401,1,0,0,1
740,6436,1,1,0,0
6641,740,0,1,1,0
6821,740,0,1,1,0
740,6869,1,0,0,3
740,6987,1,0,0,1
740,7048,1,0,0,1
740,7178,1,0,0,2
740,7201,1,0,0,1
740,7317,1,1,0,0
740,7671,1,1,0,0
740,7964,1,2,0,0
740,7991,1,2,0,0
740,8293,1,2,0,0
8338,740,0,1,4,0
740,8399,1,0,0,1
740,8609,1,0,0,5
740,8741,1,0,0,1
740,8823,1,0,0,1
740,9116,1,1,0,0
740,9309,1,0,0,1
9350,740,0,1,1,0
740,9355,1,0,0,1
740,9869,1,1,0,0
740,9905,1,1,0,0
740,9932,1,0,0,1
740,10178,1,0,0,13
10341,740,1,1,0,0
740,10489,1,0,0,1
740,10674,1,1,0,0
740,10837,1,1,0,0
740,10857,1,0,0,1
740,10874,1,0,0,3
740,10980,1,1,0,0
740,11027,1,0,0,1
740,11044,1,0,0,12
740,11045,1,1,0,0
740,11729,1,0,0,1
11753,740,1,1,0,0
740,11940,1,0,0,1
740,12283,1,0,0,4
740,12582,1,0,0,1
740,12675,1,0,0,1
740,12874,1,1,0,0
740,13025,1,0,0,1
740,13059,1,1,0,0
740,13364,1,1,0,0
740,13522,1,0,0,1
740,13567,1,1,0,0
13621,740,2,1,0,0
740,13753,1,0,0,1
740,13807,1,0,0,1
740,13839,1,1,0,0
740,14187,1,2,0,0
740,14285,1,1,0,0
740,14464,1,1,0,0
740,14674,1,1,0,0
740,15073,1,1,0,0
740,15159,1,0,0,1
740,15204,1,1,0,0
1380,743,1,0,1,1
2734,743,0,0,1,1
2934,743,1,0,0,1
8715,743,1,0,0,1
14913,743,1,0,0,1
895,749,0,1,1,0
973,749,2,1,0,0
749,2272,1,0,0,1
2734,749,0,1,1,0
2972,749,0,1,1,0
4548,749,1,1,0,0
4822,749,4,1,0,0
5707,749,1,1,1,0
6451,749,0,1,1,0
7731,749,1,1,0,0
8848,749,1,1,0,0
12075,749,1,1,0,0
14990,749,0,1,1,0
2260,760,0,0,1,1
7322,760,0,0,2,1
31,762,0,2,1,0
437,762,1,2,0,0
740,762,1,2,0,0
789,762,1,2,0,0
762,3519,2,10,0,2
3592,762,0,2,1,0
4520,762,0,2,1,0
762,4879,2,0,0,1
5939,762,1,2,0,0
762,6803,2,1,0,0
7337,762,0,2,1,0
762,7904,2,0,0,2
762,8004,2,0,0,1
762,9134,2,0,0,2
9225,762,0,2,2,0
762,9905,2,1,0,0
10270,762,0,2,1,0
762,10690,2,3,0,0
762,11337,2,1,0,0
762,11457,2,5,0,0
11859,762,0,2,1,0
12428,762,1,2,1,0
13812,762,3,2,0,0
13986,762,0,2,1,0
762,14937,2,2,0,0
14945,762,0,2,1,0
6874,771,0,0,1,6
7337,771,0,0,1,6
7480,771,0,0,1,6
7549,786,1,1,0,0
789,584,1,1,0,0
621,789,1,1,0,0
789,830,1,2,0,0
789,1068,1,1,0,0
789,1380,1,1,0,1
789,1651,1,0,0,1
789,2734,1,0,0,1
3212,789,1,1,0,0
789,3933,1,2,0,0
5015,789,1,1,0,0
789,5452,1,0,0,3
6984,789,0,1,1,0
789,7337,1,0,0,1
789,7970,1,0,0,1
789,8850,1,1,0,0
789,10270,1,0,0,1
11843,789,2,1,0,0
789,12129,1,0,0,1
789,12330,1,0,0,2
12672,789,0,1,1,0
13757,789,1,1,0,0
31,801,0,1,1,0
1112,801,0,1,1,0
1973,801,1,1,0,0
801,5714,1,0,0,6
7337,801,0,1,1,0
801,7874,1,0,0,1
13812,801,3,1,0,0
13986,801,0,1,1,0
789,815,1,0,0,1
1760,815,2,0,0,1
2260,815,0,0,1,1
621,818,1,1,0,0
822,818,1,1,0,0
960,818,0,1,1,0
818,2833,1,0,0,1
3671,818,1,1,0,0
7021,818,0,1,1,0
9025,818,0,1,1,0
10181,818,0,1,1,0
818,10643,1,0,0,1
10726,818,1,1,0,0
818,11225,1,0,0,1
11459,818,1,1,0,0
12516,818,1,1,0,0
12874,818,1,1,0,0
13812,818,3,1,0,0
14551,818,0,1,2,0
36,822,2,1,0,0
822,565,1,1,0,0
822,620,1,0,0,1
648,822,0,1,1,0
822,818,1,1,0,0
822,1076,1,0,0,1
1830,822,0,1,1,0
822,2582,1,2,0,0
822,2593,1,1,0,0
822,2633,1,0,0,2
822,2878,1,1,0,0
2908,822,1,1,0,0
822,3065,1,0,0,5
822,3393,1,0,0,1
3533,822,2,1,0,0
3603,822,0,1,1,0
3986,822,1,1,0,0
822,4677,1,1,0,0
5014,822,0,1,1,0
5337,822,1,1,0,0
822,5731,1,1,0,1
6641,822,0,1,1,0
822,6657,1,2,0,0
822,6776,1,0,0,1
822,6803,1,1,0,0
822,6962,1,2,0,0
822,7167,1,1,0,0
7189,822,1,1,0,0
822,8293,1,2,0,0
8347,822,0,1,1,0
822,8593,1,0,0,1
822,8654,1,1,0,0
822,9683,1,1,0,0
822,9932,1,0,0,1
822,9969,1,0,0,1
822,10100,1,3,0,0
822,10110,1,2,0,0
10118,822,0,1,1,0
10437,822,1,1,0,0
822,10501,1,2,0,0
822,10690,1,3,0,0
822,10837,1,1,0,0
11151,822,2,1,0,0
822,11682,1,0,0,1
11753,822,1,1,0,0
822,11784,1,0,0,1
822,11862,1,1,0,2
822,12178,1,0,0,1
822,12376,1,1,0,0
822,12695,1,1,0,0
822,13013,1,0,0,1
822,13159,1,1,0,0
822,13422,1,0,0,1
13648,822,0,1,1,0
822,13807,1,0,0,1
822,13839,1,1,0,0
822,13919,1,1,0,0
822,14562,1,0,0,1
822,14777,1,0,0,1
822,14781,1,2,0,1
830,7970,2,0,0,1
789,833,1,0,0,1
3519,833,10,0,2,1
833,6146,0,0,1,1
6602,833,0,0,3,1
834,1262,0,1,1,0
834,1362,0,0,1,1
834,1565,0,0,1,1
834,2322,0,0,1,1
834,2578,0,0,1,1
834,3391,0,1,1,0
834,3753,0,0,1,2
834,4303,0,1,1,0
834,4418,0,0,1,1
834,4465,0,1,1,0
834,4769,0,1,1,0
834,6213,0,0,1,1
834,6349,0,1,1,0
834,7364,0,1,1,0
834,7739,0,0,1,1
834,7888,0,0,1,1
834,8054,0,1,1,0
834,8069,0,0,1,1
834,8392,0,1,1,0
834,8831,0,1,1,0
834,8934,0,0,1,1
834,9341,0,0,1,1
834,9740,0,2,1,0
834,9889,0,1,1,0
834,10907,0,0,1,1
834,11040,0,1,1,0
834,11456,0,0,1,3
834,12442,0,0,1,2
834,12554,0,0,1,1
834,12887,0,0,1,1
834,13120,0,1,1,0
834,13317,0,0,1,1
834,13390,0,0,1,1
834,13473,0,0,1,1
834,14183,0,0,1,1
834,14806,0,1,1,1
834,15219,0,1,1,0
834,15242,0,2,1,0
718,835,2,1,0,0
789,835,1,1,0,0
963,835,0,1,1,0
7337,835,0,1,1,0
8147,835,1,1,0,0
9596,835,1,1,0,0
10241,835,7,1,1,0
10690,835,3,1,0,0
835,11623,1,1,0,0
11676,835,3,1,0,0
13807,835,0,1,1,0
13812,835,3,1,0,0
14285,835,1,1,0,0
1675,837,0,0,2,1
837,4008,0,0,1,1
837,4193,0,0,1,1
4646,837,1,0,2,1
837,6003,0,3,1,0
837,6123,0,0,1,1
837,8736,0,0,1,1
837,9525,0,0,1,1
9932,837,0,0,1,1
837,13249,0,0,1,1
837,13941,0,1,1,0
837,14850,0,1,1,0
15026,837,1,0,0,1
2934,838,1,4,0,0
11843,838,2,4,0,0
840,231,0,0,1,2
840,940,0,0,1,4
1307,840,2,0,0,1
840,3051,0,1,1,0
840,4369,0,0,1,4
840,5831,0,1,1,0
5881,840,1,0,0,1
6946,840,1,0,0,1
840,7408,0,1,1,0
840,8751,0,7,1,0
840,9186,0,1,1,0
840,10544,0,0,1,1
12672,840,0,0,1,1
13105,840,2,0,0,1
13648,840,0,0,1,1
14945,840,0,0,1,1
7970,841,0,1,1,0
848,2942,0,1,1,0
848,7593,0,1,1,0
13986,848,0,0,1,1
1183,861,0,1,1,0
1380,895,1,0,1,1
1566,895,0,0,1,1
895,1897,0,0,1,1
895,4532,0,0,1,1
895,5204,0,3,1,0
895,6039,0,0,1,1
895,7811,0,1,1,0
8135,895,0,0,1,1
8694,895,0,0,3,1
895,8715,0,1,1,0
895,9178,0,1,1,0
895,9630,0,1,1,0
11571,895,0,0,2,1
11843,895,2,0,0,1
895,12435,0,1,1,0
895,13548,0,0,1,1
789,917,1,0,0,9
1112,917,0,0,1,9
917,1651,0,0,9,1
3887,917,3,0,0,9
5015,917,1,0,0,9
5452,917,0,0,3,9
5531,917,0,0,1,9
7242,917,0,0,1,9
7337,917,0,0,1,9
917,9449,0,1,9,0
9895,917,0,0,1,9
11459,917,1,0,0,9
917,12593,0,0,9,1
12874,917,1,0,0,9
917,14464,0,1,9,0
8135,937,0,1,1,0
169,940,1,0,0,4
940,450,0,1,4,0
620,940,0,0,1,4
940,699,0,2,4,0
963,940,0,0,1,4
940,1223,0,4,4,0
1675,940,0,0,2,4
940,1767,0,0,4,1
940,1994,0,1,4,0
940,2226,0,1,4,0
940,2246,0,0,4,1
940,2491,0,0,4,4
940,2844,0,0,4,1
940,4499,0,1,4,0
4587,940,0,0,1,4
940,5136,0,0,4,4
5277,940,1,0,0,4
5293,940,1,0,0,4
940,5867,0,2,4,0
940,6286,0,0,4,1
7293,940,0,0,2,4
940,7819,0,0,4,1
940,7997,0,1,4,0
940,8208,0,1,4,0
8218,940,1,0,0,4
940,8455,0,1,4,0
940,8736,0,0,4,1
940,8837,0,1,4,0
9176,940,0,0,1,4
9714,940,0,0,1,4
9888,940,0,0,1,4
940,9992,0,2,4,0
940,10050,0,0,4,1
10178,940,0,0,13,4
10260,940,1,0,0,4
10271,940,0,0,1,4
940,10325,0,2,4,0
10691,940,1,0,0,4
940,11039,0,0,4,1
11459,940,1,0,0,4
940,11569,0,0,4,1
11671,940,4,0,0,4
940,12470,0,1,4,0
12827,940,0,0,1,4
12901,940,13,0,0,4
940,13980,0,0,4,1
940,14244,0,1,4,0
14285,940,1,0,0,4
14305,940,0,0,1,4
14404,940,0,0,53,4
940,14422,0,0,4,1
14898,940,1,0,0,4
15242,940,2,0,0,4
789,946,1,2,0,0
2878,946,1,2,0,0
948,9607,0,1,1,0
11331,948,0,0,1,1
948,12648,0,1,1,0
948,14321,0,2,1,0
789,950,1,0,0,1
4472,956,10,0,0,1
31,960,0,0,1,1
240,960,0,0,1,1
789,960,1,0,0,1
960,818,0,1,1,0
3533,960,2,0,0,1
3592,960,0,0,1,1
960,3887,0,3,1,0
3933,960,2,0,0,1
6641,960,0,0,1,1
7242,960,0,0,1,1
11328,960,1,0,0,1
960,11642,0,0,1,1
13812,960,3,0,0,1
13986,960,0,0,1,1
584,963,1,0,0,1
789,963,1,0,0,1
830,963,2,0,0,1
2260,963,0,0,1,1
7970,963,0,0,1,1
10690,963,3,0,0,1
9682,972,0,1,1,0
11750,972,0,1,1,0
12091,972,0,1,1,0
12672,972,0,1,1,0
743,973,0,2,1,0
973,749,2,1,0,0
973,873,2,1,0,0
973,1880,2,1,0,0
2313,973,0,2,1,0
2393,973,1,2,0,0
973,3391,2,1,0,0
3915,973,1,2,0,0
4303,973,1,2,0,0
4534,973,1,2,0,0
4650,973,3,2,0,0
4667,973,0,2,1,0
5293,973,1,2,0,0
5314,973,0,2,1,0
5491,973,1,2,0,0
6163,973,0,2,1,0
6221,973,1,2,0,0
6289,973,1,2,0,0
7359,973,0,2,1,0
7888,973,0,2,1,0
973,8069,2,0,0,1
8426,973,0,2,1,0
973,8539,2,0,0,1
973,8831,2,1,0,0
973,8934,2,0,0,1
973,8939,2,5,0,2
9089,973,1,2,0,0
9742,973,1,2,1,0
9912,973,1,2,0,0
973,10371,2,0,0,1
973,11671,2,4,0,0
11817,973,0,2,1,0
12435,973,1,2,0,0
12546,973,3,2,0,0
12554,973,0,2,1,0
13120,973,1,2,0,0
14628,973,0,2,2,0
1897,976,0,1,1,0
4102,976,1,1,0,0
5491,976,1,1,0,0
976,5866,1,0,0,1
7075,976,2,1,0,0
976,8112,1,1,0,0
10288,976,1,1,0,0
11571,976,0,1,2,0
12672,976,0,1,1,0
14812,976,1,1,0,0
36,996,2,2,0,0
621,996,1,2,0,0
697,996,1,2,0,0
996,1329,2,2,0,0
996,2196,2,1,0,0
996,2674,2,0,0,1
996,2915,2,1,0,0
996,3519,2,10,0,2
996,3592,2,0,0,1
996,4520,2,0,0,1
996,4867,2,0,0,1
996,5049,2,0,0,3
996,5199,2,1,0,0
996,5858,2,0,0,2
996,7962,2,0,0,1
996,11331,2,0,0,1
996,11337,2,1,0,0
996,11676,2,3,0,0
996,12376,2,1,0,0
996,12956,2,0,0,13
996,13103,2,1,0,0
996,13986,2,0,0,1
998,6493,0,0,1,1
4378,1002,0,0,1,1
1002,5331,0,1,1,0
254,1008,1,0,1,1
393,1008,1,0,0,1
437,1008,1,0,0,1
568,1008,7,0,0,1
657,1008,0,0,3,1
996,1008,2,0,0,1
1008,1024,0,1,1,0
1008,1076,0,0,1,1
1307,1008,2,0,0,1
2057,1008,1,0,0,1
1008,2160,0,1,1,0
1008,2207,0,1,1,0
1008,2427,0,0,1,18
2429,1008,0,0,2,1
1008,2582,0,2,1,0
1008,2596,0,0,1,6
1008,2876,0,0,1,1
1008,3009,0,0,1,3
1008,3029,0,0,1,1
1008,3066,0,1,1,0
3179,1008,1,0,0,1
1008,3200,0,0,1,8
3212,1008,1,0,0,1
1008,3309,0,0,1,1
1008,3356,0,2,1,0
3603,1008,0,0,1,1
1008,3639,0,1,1,2
1008,3665,0,2,1,0
1008,3833,0,0,1,1
1008,3887,0,3,1,0
4047,1008,0,0,3,1
4251,1008,1,0,0,1
1008,4424,0,0,1,1
1008,4550,0,4,1,2
1008,4646,0,1,1,2
1008,4823,0,1,1,0
1008,4992,0,1,1,0
5223,1008,0,0,1,1
1008,5356,0,0,1,2
1008,5401,0,0,1,1
1008,5435,0,1,1,0
1008,5699,0,0,1,1
1008,6084,0,0,1,1
1008,6355,0,1,1,0
6570,1008,1,0,0,1
6648,1008,1,0,0,1
1008,6662,0,0,1,1
1008,6696,0,0,1,1
6821,1008,0,0,1,1
1008,6869,0,0,1,3
1008,6946,0,1,1,0
6955,1008,0,0,2,1
1008,6987,0,0,1,1
1008,6989,0,1,1,0
1008,7021,0,0,1,1
1008,7047,0,1,1,0
1008,7178,0,0,1,2
7252,1008,1,0,0,1
1008,7313,0,1,1,0
1008,7317,0,1,1,0
7398,1008,1,0,0,1
1008,7433,0,0,1,1
1008,7709,0,0,1,1
1008,7855,0,0,1,1
1008,7950,0,0,1,1
8053,1008,1,0,1,1
8133,1008,0,0,1,1
8168,1008,2,0,0,1
8201,1008,0,0,1,1
1008,8362,0,1,1,1
1008,8465,0,2,1,0
8717,1008,0,0,1,1
8728,1008,0,0,1,1
1008,8769,0,1,1,0
1008,8823,0,0,1,1
8972,1008,0,0,1,1
9025,1008,0,0,1,1
1008,9034,0,2,1,0
9171,1008,1,0,0,1
1008,9208,0,1,1,0
9358,1008,2,0,0,1
1008,9413,0,1,1,0
9877,1008,0,0,1,1
9949,1008,0,0,1,1
1008,9968,0,0,1,1
1008,9969,0,0,1,1
1008,9993,0,1,1,0
10118,1008,0,0,1,1
1008,10130,0,0,1,5
1008,10217,0,3,1,0
10475,1008,1,0,0,1
1008,10726,0,1,1,0
1008,10920,0,0,1,2
1008,11027,0,0,1,1
1008,11098,0,0,1,1
11151,1008,2,0,0,1
11156,1008,0,0,2,1
1008,11225,0,0,1,1
11305,1008,1,0,0,1
11608,1008,5,0,6,1
1008,11668,0,0,1,1
11818,1008,1,0,0,1
1008,11859,0,0,1,1
11968,1008,1,0,0,1
1008,12283,0,0,1,4
1008,12287,0,1,1,0
12428,1008,1,0,1,1
1008,12490,0,0,1,1
12516,1008,1,0,0,1
1008,12537,0,0,1,1
1008,12589,0,0,1,1
1008,12609,0,1,1,0
1008,12893,0,0,1,1
13103,1008,1,0,0,1
1008,13105,0,2,1,0
1008,13208,0,1,1,0
1008,13263,0,0,1,1
1008,13544,0,1,1,0
13585,1008,2,0,0,1
13598,1008,1,0,0,1
13621,1008,2,0,0,1
13757,1008,1,0,0,1
14369,1008,4,0,0,1
1008,14481,0,1,1,0
1008,14907,0,0,1,1
1008,14938,0,2,1,0
1008,15220,0,1,1,0
1024,347,1,0,0,1
393,1024,1,1,0,0
584,1024,1,1,0,0
697,1024,1,1,0,0
1024,733,1,1,0,0
1008,1024,0,1,1,0
1024,1705,1,4,0,1
2278,1024,1,1,0,0
1024,2562,1,0,0,2
3203,1024,0,1,1,0
1024,3356,1,2,0,0
3357,1024,1,1,0,0
1024,3728,1,0,0,1
3857,1024,1,1,0,0
1024,5049,1,0,0,3
5223,1024,0,1,1,0
1024,5666,1,2,0,0
1024,5821,1,1,0,0
1024,5858,1,0,0,2
1024,5954,1,0,0,1
1024,6516,1,0,0,1
6648,1024,1,1,0,0
1024,7874,1,0,0,1
7887,1024,4,1,0,0
1024,7963,1,0,0,1
1024,8486,1,0,0,1
1024,8715,1,1,0,0
9255,1024,1,1,0,0
9358,1024,2,1,0,0
1024,9515,1,1,0,0
1024,9969,1,0,0,1
1024,10178,1,0,0,13
1024,10364,1,3,0,0
10397,1024,1,1,0,0
1024,10736,1,1,0,0
1024,11437,1,0,0,1
1024,11973,1,0,0,1
1024,12330,1,0,0,2
12625,1024,1,1,0,0
1024,13364,1,1,0,0
13540,1024,7,1,0,0
1024,13690,1,1,0,0
13807,1024,0,1,1,0
13812,1024,3,1,0,0
